sentence	sentence_type
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Meroux depuis Thuès ?	to_from
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Sallanches-Combloux-Megève depuis Chedde ?	to_from
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Pont-d'Ain depuis Sarrance ?	to_from
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Igney-Avricourt depuis St-Georges-de-Luzençon ?	to_from
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Boussens depuis Vignols-St-Solve ?	to_from
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Montbartier depuis Chemilly-Appoigny ?	to_from
Pouvez-vous me conseiller sur la route la plus pittoresque pour aller à Épernon depuis Saône ?	to_from
Quel est l'itinéraire le plus approprié pour se rendre de Coarraze-Nay à Brélidy-Plouëc avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Perrignier à Castelnau-d'Estrétefonds avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Bourges à Les Aubrais-Orléans avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Laifour à Sathonay-Rillieux avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de St-Just-en-Chaussée à St-Étienne-du-Rouvray avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de St-Gilles à Ancenis avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Turckheim à Onzain-Chaumont-sur-Loire avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Frynaudour à Darsac avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Auffay à Barjac avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Alouette-France à St-Genouph avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Pont-de-Bois à Renescure avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Trois-Chênes à Chinon avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Pruniers à St-Georges-de-Reneins avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Connerré-Beillé à Laneuveville-devant-Nancy avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de St-Astier à Munster avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Lamothe-Landerron à St-Martin-du-Touch avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Igney-Avricourt à Cambrai avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Paimpol à Langeac avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Lus-la-Croix-Haute à Auffay avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Pompadour à Thann avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Pont-d'Ain à Pontmort avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Charbonnières-les-Bains à Vierzon-Forges avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Objat à Marignier avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Olette-Canaveilles-les-Bains à Aillevillers avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Fons-St-Mamert à Vendenheim avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Thouars à Gorges avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Aiserey à Neussargues avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Jouy à Brignais avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Gujan-Mestras à Septèmes avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Tournemire-Roquefort à Albens avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Sains-du-Nord à Saône avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Touët-de-l'Escarène à St-Germain-sur-Ille avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Raismes à La Fresnais avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Bully-Grenay à St-Sébastien-Pas-Enchantés avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Genlis à St-Martin-d'Oney avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Le Cateau à Sin-le-Noble avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Vaas à Aurillac avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Morbier à Poligny avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Assat à Geispolsheim avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Laissey à Strasbourg-Roethig avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Toulouse à Planès avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de St-Just-en-Chaussée à Beaumont-le-Roger avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Courcelles-le-Comte à Brassac-les-Mines-Ste-Florine avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Clermont-de-l'Oise à Germaine avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Rosporden à Billy-Montigny avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Dieulouard à Lamothe-Montravel avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Gignac-Cressensac à Montreuil-Bellay avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Coarraze-Nay à Coulanges-sur-Yonne avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Sablé-sur-Sarthe à Simandre-sur-Suran avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Mirecourt à Orgon avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Osséja à Morières-lès-Avignon avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Limoux-Flassian à Sospel avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Sathonay-Rillieux à Lamure-sur-Azergues avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Montauban à Marignier avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Saône à Berlaimont avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Les Bossons à Vienne avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Pringy à Woippy avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Arenc-Euroméditerranée à Chauny avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Pers à St-Médard-de-Guizières avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Siorac-en-Périgord à Valergues-Lansargues avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Morteau à Alleyras avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Paris à Auneau avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Muhlbach-sur-Munster à Pont-de-Lignon avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Montferrand-Thoraise à Ondres avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Sarreguemines à La Bohalle avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Landry à Vire avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Montfort-sur-Meu à Champagnole avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Épernon à Aumale avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Blonville-sur-Mer-Benerville à Valergues-Lansargues avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Sévérac à Damiatte-St-Paul avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Aigueperse à Bourgtheroulde-Thuit-Hébert avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Bouaye à St-Denis-des-Murs avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Le Plessis-Belleville à Gallargues avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Crépy-Couvron à Champagne-sur-Seine avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Ceilhes-Roqueredonde à La Barasse avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Le Plessis-Belleville à Amilly-Ouerray avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Janzé à Objat avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Montmélian à Hénin-Beaumont avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Provenchères-sur-Fave à Montrichard avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Louhans à Poitiers avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Belleville à Iwuy avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Blaisy-Bas à Veigné avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Montceau-les-Mines à Boën avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Wissembourg à Lamothe-Montravel avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Retiers à Coarraze-Nay avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Cramoisy à Guéthary avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Bretteville-Norrey à Chissay-en-Touraine avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de St-Piat à Bayonne avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Halsou-Larressore à Laragne avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Conflans-Jarny à Montville avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Janzé à Le Boucau avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Monsempron-Libos à Surdon avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de St-Laurent-du-Var à Brion-Montréal-la-Cluse avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Boisset à Nomain avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Le Croisic à Lisle-sur-Tarn avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Geispolsheim à Bar-sur-Aube avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Bourg-en-Bresse à Chaponost avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Villedieu-les-Poêles à La Chapelle-Centre avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Douai à Angoulins-sur-Mer avec des enfants ?	from_to
Quel est l'itinéraire le plus approprié pour se rendre de Lépin-le-Lac-La Bauche à Mérens-les-Vals avec des enfants ?	from_to
Je cherche à optimiser mon voyage de Schwindratzheim vers Collonges en termes de confort et de rapidité	to_from
